run_id,label,epoch,train_loss,val_loss,grad_norm_affinity_probe,grad_norm_binding_core,grad_norm_trunk_other,display_label
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,1,1.1617700709615435,1.7532911759156447,0.7268454013621789,0.14056114517693508,4.6949487857546455,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,2,0.6273826205730438,1.008271872997284,0.3666749767470908,0.01778862144259681,4.810715158815089,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,3,0.46815544060298375,1.1583484823887165,0.3124070274566554,0.025649796981964106,3.948796206847093,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,4,0.4159206372499466,1.0336610399759734,0.2540165525593633,0.018852718883731093,2.898220266755982,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,5,0.3856646395581109,1.1298991395876958,0.23212939066591298,0.01466529857608695,2.544256256666339,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,6,0.3679201455627169,0.9511288358614995,0.23390336178217738,0.01683934739522472,2.498001474937574,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,7,0.3576970549140658,0.9510908677027776,0.2393871036865715,0.013905526224292551,2.446199593838323,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,8,0.3202135056257248,0.866631031036377,0.19502878701577686,0.012258289583442524,2.047864223525313,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,9,0.30332011708191464,0.9174687220500066,0.21417009734809722,0.008424971288747163,2.1625855677674575,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,10,0.279603639457907,0.963293942121359,0.16295612655797387,0.007563970902932101,1.8133582000791886,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,11,0.265104444026947,0.9737768448316134,0.17377438057566572,0.008453724313090966,1.7897003482911895,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-exact-warmstart-synth-20260308b,a0201-a2402-ic50-exact-warmstart-synth-20260308b,12,0.251797411271504,1.0271506722156818,0.1775850510561441,0.0077042194083061484,1.7359039391207636,a0201-a2402-ic50-exact-warmstart-synth-20260308b
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,1,14.871683120727539,10.688445091247559,11.387084145113691,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,2,11.63533624013265,7.900632381439209,18.24527602756502,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,3,8.335148493448893,4.8469696044921875,25.075201535676864,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,4,4.930485725402832,2.476438283920288,27.37413314409798,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,5,2.2976924578348794,1.6747968196868896,19.130453530896176,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,6,1.3673263390858967,1.7393499612808228,7.269125469246657,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,7,2.0402098099390664,1.627699375152588,12.72246200119145,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,8,1.5016353925069172,2.2028958797454834,10.828091000584214,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,9,1.2941478888193767,1.6047381162643433,6.687402154284098,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
a0201-a2402-ic50-probe-only-20260308e,a0201-a2402-ic50-probe-only-20260308e,10,1.2796265681584675,1.8127769231796265,3.1852687497462013,0.0,0.0,a0201-a2402-ic50-probe-only-20260308e
