path,split,task,metric,n,n_positive,tied_groups,tied_rows,old_ap,new_ap,delta,archived_ap,status
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s43/val_predictions.csv,val,foreignness,mapping_within_gene_unresolved_auprc,11,5,3,6,0.525952380952381,0.5700000000000001,0.04404761904761911,0.525952380952381,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding,threshold_500nm_auprc,1743,739,444,1024,0.8639788460179922,0.8636744739985248,-0.00030437201946742487,0.8639788460179922,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_cross_gene_unresolved_threshold_500nm_auprc,63,23,14,45,0.9922513686691381,0.9924948240165632,0.00024345534742509223,0.9922513686691381,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_flanks_agree_threshold_500nm_auprc,247,148,58,169,0.8390409827720156,0.8353002253847698,-0.0037407573872457744,0.8390409827720156,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_single_threshold_500nm_auprc,782,306,302,623,0.8588865155961712,0.8600767304711756,0.0011902148750043695,0.8588865155961712,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_unmapped_threshold_500nm_auprc,632,252,65,174,0.8886388080297616,0.8874743356605065,-0.0011644723692550984,0.8886388080297616,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding,mapping_within_gene_canonical_threshold_500nm_auprc,15,6,3,9,0.8178571428571427,0.8484126984126985,0.03055555555555578,0.8178571428571427,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_kd,threshold_500nm_auprc,124,46,0,0,0.8832206055435201,0.8832206055435201,0.0,0.8832206055435201,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_kd,mapping_cross_gene_unresolved_threshold_500nm_auprc,3,1,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_kd,mapping_flanks_agree_threshold_500nm_auprc,14,9,0,0,0.9328843995510662,0.9328843995510662,0.0,0.9328843995510662,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_kd,mapping_single_threshold_500nm_auprc,12,7,0,0,0.7545918367346938,0.7545918367346938,0.0,0.7545918367346938,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_kd,mapping_unmapped_threshold_500nm_auprc,94,28,0,0,0.8939281044205502,0.8939281044205502,0.0,0.8939281044205502,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,threshold_500nm_auprc,831,366,77,217,0.8493740686430115,0.8487283642460242,-0.0006457043969873011,0.8493740686430115,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_cross_gene_unresolved_threshold_500nm_auprc,41,10,10,33,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_flanks_agree_threshold_500nm_auprc,140,83,27,78,0.8160087235501411,0.8132758840478582,-0.002732839502282869,0.8160087235501411,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_single_threshold_500nm_auprc,393,158,12,25,0.8544586820262873,0.8545086964333938,5.001440710650229e-05,0.8544586820262873,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_unmapped_threshold_500nm_auprc,245,111,25,73,0.8797857930157644,0.8767093627788392,-0.003076430236925276,0.8797857930157644,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_ic50,mapping_within_gene_canonical_threshold_500nm_auprc,10,2,3,8,0.5833333333333333,0.6666666666666666,0.08333333333333337,0.5833333333333333,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_ec50,threshold_500nm_auprc,11,1,0,0,0.2,0.2,0.0,0.2,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,threshold_500nm_auprc,1743,739,456,1050,0.8626245239082388,0.8623978063904381,-0.00022671751780078964,0.8626245239082388,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_cross_gene_unresolved_threshold_500nm_auprc,63,23,14,43,0.9922513686691381,0.9924948240165632,0.00024345534742509223,0.9922513686691381,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_flanks_agree_threshold_500nm_auprc,247,148,59,174,0.8264073703815188,0.8255703803780253,-0.0008369900034934652,0.8264073703815188,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_single_threshold_500nm_auprc,782,306,311,641,0.8584239795305418,0.8596446003398444,0.0012206208093025195,0.8584239795305418,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_unmapped_threshold_500nm_auprc,632,252,67,179,0.8887000527274164,0.8875556445221298,-0.0011444082052866067,0.8887000527274164,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,binding_affinity_probe,mapping_within_gene_canonical_threshold_500nm_auprc,15,6,3,9,0.8178571428571427,0.8484126984126985,0.03055555555555578,0.8178571428571427,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,foreignness,auprc,3531,1302,620,1425,0.7650381613298274,0.7652268402832091,0.0001886789533817046,0.7650381613298274,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_cross_gene_unresolved_auprc,274,2,33,93,0.010896011848090553,0.014492753623188406,0.0035967417750978527,0.010896011848090553,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_flanks_agree_auprc,1376,133,138,353,0.28396071915736915,0.2896162543308768,0.005655535173507642,0.28396071915736915,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_single_auprc,1114,738,329,682,0.9453544965489253,0.945402110953401,4.76144044756488e-05,0.9453544965489253,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_unmapped_auprc,515,425,93,236,0.827456861975343,0.8284568345364077,0.0009999725610647658,0.827456861975343,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/test_predictions.csv,test,foreignness,mapping_within_gene_unresolved_auprc,9,4,3,6,0.44047619047619047,0.5,0.059523809523809534,0.44047619047619047,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding,threshold_500nm_auprc,1676,701,423,944,0.8887212836181024,0.8886506488844927,-7.063473360968686e-05,0.8887212836181024,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_cross_gene_unresolved_threshold_500nm_auprc,42,28,8,28,0.910661442972165,0.8946910355558053,-0.01597040741635969,0.910661442972165,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_flanks_agree_threshold_500nm_auprc,215,132,54,149,0.960655747043347,0.9604977560287108,-0.00015799101463620513,0.960655747043347,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_single_threshold_500nm_auprc,759,282,286,592,0.8802044379110034,0.880472883685348,0.0002684457743445945,0.8802044379110034,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_unmapped_threshold_500nm_auprc,626,248,67,154,0.8600241719809967,0.8595113176312797,-0.0005128543497169291,0.8600241719809967,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_within_gene_canonical_threshold_500nm_auprc,27,5,5,15,0.7658119658119659,0.7496503496503497,-0.016161616161616155,0.7658119658119659,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding,mapping_within_gene_unresolved_threshold_500nm_auprc,7,6,3,6,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_kd,threshold_500nm_auprc,122,52,0,0,0.9599975666596529,0.9599975666596529,0.0,0.9599975666596529,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_kd,mapping_flanks_agree_threshold_500nm_auprc,9,8,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_kd,mapping_single_threshold_500nm_auprc,10,5,0,0,0.8142857142857143,0.8142857142857143,0.0,0.8142857142857143,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_kd,mapping_unmapped_threshold_500nm_auprc,101,38,0,0,0.9654845634841758,0.9654845634841758,0.0,0.9654845634841758,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,threshold_500nm_auprc,756,323,58,138,0.8693802576779313,0.8690672207740019,-0.00031303690392936456,0.8693802576779313,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_cross_gene_unresolved_threshold_500nm_auprc,22,16,8,18,0.9277363006682859,0.9329527600667307,0.005216459398444728,0.9277363006682859,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_flanks_agree_threshold_500nm_auprc,107,66,23,53,0.9502690384202978,0.9513697766763566,0.0011007382560588308,0.9502690384202978,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_single_threshold_500nm_auprc,385,149,10,20,0.8768593753965294,0.8768361967224805,-2.317867404888485e-05,0.8768593753965294,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_unmapped_threshold_500nm_auprc,220,86,12,33,0.8004190027026051,0.7963615765015073,-0.004057426201097836,0.8004190027026051,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_ic50,mapping_within_gene_canonical_threshold_500nm_auprc,19,3,5,14,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_ec50,threshold_500nm_auprc,13,1,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,threshold_500nm_auprc,1676,701,424,947,0.888170929139453,0.8881332785700687,-3.7650569384206634e-05,0.888170929139453,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,mapping_cross_gene_unresolved_threshold_500nm_auprc,42,28,8,28,0.910661442972165,0.8946910355558053,-0.01597040741635969,0.910661442972165,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,mapping_flanks_agree_threshold_500nm_auprc,215,132,56,151,0.9568638183884738,0.9571604682100714,0.00029664982159760545,0.9568638183884738,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,mapping_single_threshold_500nm_auprc,759,282,286,592,0.8790332797563957,0.879318094653534,0.0002848148971383857,0.8790332797563957,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,mapping_unmapped_threshold_500nm_auprc,626,248,66,154,0.8597299154548061,0.859141633059967,-0.0005882823948391014,0.8597299154548061,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,mapping_within_gene_canonical_threshold_500nm_auprc,27,5,5,15,0.7658119658119659,0.7496503496503497,-0.016161616161616155,0.7658119658119659,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,binding_affinity_probe,mapping_within_gene_unresolved_threshold_500nm_auprc,7,6,3,6,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,foreignness,auprc,3519,1283,607,1394,0.7693994890573835,0.7695003787581036,0.00010088970072008596,0.7693994890573835,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,foreignness,mapping_cross_gene_unresolved_auprc,260,1,25,72,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,foreignness,mapping_flanks_agree_auprc,1374,145,144,373,0.2848495687576723,0.29052426926861513,0.005674700510942821,0.2848495687576723,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,foreignness,mapping_single_auprc,1138,706,324,678,0.9398481102668536,0.9398766017789593,2.8491512105710548e-05,0.9398481102668536,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,foreignness,mapping_unmapped_auprc,516,423,90,212,0.8384736964416993,0.8387138603292024,0.00024016388750303097,0.8384736964416993,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/best_checkpoint_eval/val_predictions.csv,val,foreignness,mapping_within_gene_unresolved_auprc,17,8,3,7,0.6427579365079366,0.692063492063492,0.04930555555555549,0.6427579365079366,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding,threshold_500nm_auprc,1743,739,473,1084,0.8640378261896502,0.8636775985325805,-0.0003602276570696672,0.8640378261896502,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding,mapping_cross_gene_unresolved_threshold_500nm_auprc,63,23,14,45,0.9922513686691381,0.9924948240165632,0.00024345534742509223,0.9922513686691381,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding,mapping_flanks_agree_threshold_500nm_auprc,247,148,60,177,0.8389803652398776,0.8342369173680956,-0.004743447871782047,0.8389803652398776,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding,mapping_single_threshold_500nm_auprc,782,306,325,672,0.8590502694086152,0.8602797418153209,0.0012294724067056784,0.8590502694086152,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding,mapping_unmapped_threshold_500nm_auprc,632,252,68,175,0.8886941337017342,0.887503751010832,-0.0011903826909022142,0.8886941337017342,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding,mapping_within_gene_canonical_threshold_500nm_auprc,15,6,3,9,0.8178571428571427,0.8484126984126985,0.03055555555555578,0.8178571428571427,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_kd,threshold_500nm_auprc,124,46,0,0,0.8829757203056474,0.8829757203056474,0.0,0.8829757203056474,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_kd,mapping_cross_gene_unresolved_threshold_500nm_auprc,3,1,0,0,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_kd,mapping_flanks_agree_threshold_500nm_auprc,14,9,0,0,0.9328843995510662,0.9328843995510662,0.0,0.9328843995510662,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_kd,mapping_single_threshold_500nm_auprc,12,7,0,0,0.7545918367346938,0.7545918367346938,0.0,0.7545918367346938,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_kd,mapping_unmapped_threshold_500nm_auprc,94,28,0,0,0.8933681243309535,0.8933681243309535,0.0,0.8933681243309535,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_ic50,threshold_500nm_auprc,831,366,75,215,0.8494209587356206,0.8487253704873284,-0.0006955882482921893,0.8494209587356206,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_ic50,mapping_cross_gene_unresolved_threshold_500nm_auprc,41,10,10,33,1.0,1.0,0.0,1.0,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_ic50,mapping_flanks_agree_threshold_500nm_auprc,140,83,28,81,0.8160050804886889,0.8134275219835062,-0.002577558505182709,0.8160050804886889,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_ic50,mapping_single_threshold_500nm_auprc,393,158,13,28,0.854668898594037,0.854726669760739,5.777116670191429e-05,0.854668898594037,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_ic50,mapping_unmapped_threshold_500nm_auprc,245,111,21,65,0.8799997146223477,0.8768621645079375,-0.0031375501144101925,0.8799997146223477,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_ic50,mapping_within_gene_canonical_threshold_500nm_auprc,10,2,3,8,0.5833333333333333,0.6666666666666666,0.08333333333333337,0.5833333333333333,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_ec50,threshold_500nm_auprc,11,1,0,0,0.2,0.2,0.0,0.2,verified_unchanged
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_affinity_probe,threshold_500nm_auprc,1743,739,472,1083,0.862711643473417,0.862460917924778,-0.0002507255486390303,0.862711643473417,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_cross_gene_unresolved_threshold_500nm_auprc,63,23,14,45,0.9922513686691381,0.9924948240165632,0.00024345534742509223,0.9922513686691381,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_flanks_agree_threshold_500nm_auprc,247,148,60,177,0.8270799502293406,0.8254965407677648,-0.0015834094615757577,0.8270799502293406,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_single_threshold_500nm_auprc,782,306,325,672,0.8583021569078586,0.8595362087628363,0.0012340518549777135,0.8583021569078586,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_unmapped_threshold_500nm_auprc,632,252,68,176,0.8889098452937761,0.8878421324341091,-0.0010677128596670027,0.8889098452937761,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,binding_affinity_probe,mapping_within_gene_canonical_threshold_500nm_auprc,15,6,3,9,0.8178571428571427,0.8484126984126985,0.03055555555555578,0.8178571428571427,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,foreignness,auprc,3531,1302,666,1536,0.7650339517841276,0.7652338572022659,0.00019990541813830198,0.7650339517841276,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,foreignness,mapping_cross_gene_unresolved_auprc,274,2,34,99,0.010896011848090553,0.014492753623188406,0.0035967417750978527,0.010896011848090553,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,foreignness,mapping_flanks_agree_auprc,1376,133,151,390,0.2839534524227333,0.29042881803129283,0.006475365608559547,0.2839534524227333,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,foreignness,mapping_single_auprc,1114,738,352,730,0.9453377200173154,0.9453895599466589,5.183992934343351e-05,0.9453377200173154,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,foreignness,mapping_unmapped_auprc,515,425,102,255,0.827484938933826,0.8285016863201025,0.0010167473862764398,0.827484938933826,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/test_predictions.csv,test,foreignness,mapping_within_gene_unresolved_auprc,9,4,3,6,0.44047619047619047,0.5,0.059523809523809534,0.44047619047619047,verified_correction
experiments/2026-09-03_1746_claude_flank-context-fixes/results/runs/presto-flank-context-fix-20260903a-legacy-e010-s44/val_predictions.csv,val,binding,threshold_500nm_auprc,1676,701,444,986,0.8888455975811741,0.8887739456496893,-7.165193148483961e-05,0.8888455975811741,verified_correction
