run_id,design_family,lr,schedule,epoch,train_loss,val_loss,current_lr,epoch_wall_s,gpu_util_mean_pct,gpu_mem_util_mean_pct,sll_a02,sll_a24,sll_ratio,flr_a02,flr_a24,flr_ratio,nfl_a02,nfl_a24,nfl_ratio,probe_score
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,18,0.30186298653319643,0.917607952925292,3.011054380558841e-06,50.35025947000008,61.83673469387755,28.73469387755102,146.61944725427858,37948.5356929054,258.8233444032303,47.2338627976248,226.97125526541723,4.805265583250809,25105.111446077713,31.778288862056968,790.0082838019961,5.992352485656738
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,19,0.29935496718018917,0.925759482338573,7.594246976928175e-07,50.15758916599998,58.91836734693877,26.346938775510203,138.55678209615058,34900.3284008657,251.88466326135404,37.04075323159176,221.1939746401751,5.971638137518234,24132.494440569277,24.94255546171141,967.5229339517502,6.162956476211548
broad-lr-r1-a03_log10_100k-lr1em4-onecycle-20260312a,A03_log10_100k,1e-4,onecycle,20,0.2959755207156087,0.9252675148573789,4.005747441981558e-09,50.47068319099992,60.857142857142854,28.714285714285715,135.52123804065874,35517.72004925811,262.08231685872124,37.19727304701221,221.77481114733428,5.962125526434198,24154.655657511357,26.04776893628975,927.3214806454725,6.16106915473938
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,1,2.270444521537194,2.275938787243583,5.0499999999999994e-05,57.891590467,53.872727272727275,25.272727272727273,605.5098070021554,740.2437547516639,1.2225132379218904,310.70837705687944,364.37211508424633,1.1727141654038604,331.35968834464256,388.9871928824845,0.8518524373236843,0.08681011199951184
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,2,1.48973913867395,1.6820835940765613,0.0001,54.698983735,56.84313725490196,26.15686274509804,130.15981395719862,1180.335611659892,9.068356628475438,65.38761412364057,245.26027915834,3.750867537307304,1098.8245750770707,5930.568452193514,0.18528149264859312,0.799492359161377
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,3,1.0500377549247428,1.2838123205936316,9.931634888554938e-05,54.651187040999986,57.88235294117647,27.019607843137255,131.69449845821015,6447.325218811511,48.95667848157988,42.352957768786965,1905.5819390252998,44.992889267102484,2592.07552680347,7572.247094100249,0.3423125915717976,2.8773787021636963
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,4,0.8084445341111539,1.0193930785312797,9.728616793536576e-05,53.1481531,58.372549019607845,27.666666666666668,27.12625887868739,4482.49952515205,165.24576961380652,17.175128606189947,2100.021124141469,122.27105672935792,5137.868738251313,4064.5780245452643,1.2640595671247141,4.407221555709839
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,5,0.6895838939881587,1.0477628387285,9.397114317029963e-05,53.95842363600002,59.69230769230769,28.307692307692307,40.995616067601546,7153.544359271378,174.49534963629338,14.72650339325899,1448.9110902228247,98.38799146890898,9179.189113670867,1498.4137911207763,6.125937420000027,5.021898508071899
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,6,0.6081163414068275,0.9462091841480949,8.947199994035385e-05,54.52261932000005,54.76923076923077,25.076923076923077,77.36398595818218,22514.845309099936,291.02488748795804,26.350118101821575,1807.2910706958467,68.58758900860141,12123.917141171863,1087.20665785204,11.151437542817025,5.347506523132324
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,7,0.5712585677648638,0.9358375953002409,8.392544243589404e-05,54.961243768999964,56.84615384615385,26.48076923076923,44.31192474986274,20905.383580126025,471.77782725835624,16.238200909021838,477.28909234923293,29.392978632506896,6800.677723352423,248.02093172654648,27.419773307079,5.580044984817505
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,8,0.517310014465353,0.9199194312095642,7.749999999999989e-05,55.075461879000045,56.20754716981132,26.50943396226415,38.15831791115295,35742.426472462146,936.6876851250122,15.132806583606884,1434.452943479813,94.79093884895957,1807.548059691211,240.68788427835713,7.509925416938601,5.823997259140015
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,9,0.4830199008459573,0.9183764295144514,7.039090644965513e-05,54.83512501399997,55.38461538461539,25.442307692307693,74.90569160067662,50761.222635869,677.6684328138622,30.358696143701152,3071.2382572695014,101.16502509633388,9404.867267764092,424.5240212371031,22.153910726553047,6.181498050689697
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,10,0.45301662319964103,0.9088200673912511,6.281416799501314e-05,55.565781896999965,56.9811320754717,26.849056603773583,41.99467433385298,47893.269585599715,1140.4605547087606,75.83666675398621,1430.3984136432973,18.861567561816805,13948.482389868432,101.54310702323896,137.3651328856444,6.470534563064575
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,11,0.42252837113299213,0.8939388236313155,5.500000000000133e-05,55.416276702999994,54.41509433962264,24.92452830188679,83.02684596352367,39564.81255719411,476.53035711577184,25.26688193374252,643.8800792879096,25.48316333516576,16979.193175462522,48.750061535330694,348.29070242623527,6.626285791397095
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,12,0.3966863386660487,0.883988287412759,4.718583200498919e-05,54.37210061299993,56.61538461538461,26.403846153846153,41.57122021646604,49423.118959062376,1188.8782359938104,17.508942108317505,2207.7785868052943,126.09434500080413,20594.408045869815,64.12626169250964,321.1540405180889,7.682546377182007
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,13,0.3709871698948708,0.8899622866601655,3.960909355034584e-05,55.25511936600003,55.96153846153846,25.653846153846153,98.06455460363304,43866.18825220044,447.31950733374674,19.636932811690375,848.3024478834493,43.199335457237645,15203.54441231498,15.716516634662222,967.3609468133734,7.27168345451355
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,14,0.35231288076265826,0.8750987366744967,3.25000000000012e-05,54.73333039600004,55.36538461538461,25.48076923076923,98.23196388550143,52777.79112568736,537.2771655792694,17.136749248022863,1043.170101454839,60.873278027056024,22809.670461112077,12.482876351600392,1827.2768085368175,7.7764294147491455
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,15,0.33904801902698944,0.872619932348078,2.607455756410711e-05,54.037692600000014,58.15686274509804,27.235294117647058,123.38533161102589,49499.0933511279,401.1748617507836,36.128377115270425,2484.4338182317833,68.76682587499023,29371.170678947772,12.866822833954393,2282.7057664491876,7.7991626262664795
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,16,0.3152484793911923,0.8702958409081806,2.0528000059646943e-05,54.594125260000055,53.450980392156865,24.352941176470587,77.40978347136387,41639.993268891674,537.916415749897,28.426611854904163,1178.982758283127,41.47461415032227,31357.037805452095,6.792525070055476,4616.403691123365,8.012800931930542
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,17,0.30478654535753386,0.8847546123645522,1.6028856829700788e-05,55.17862591599999,57.3921568627451,27.176470588235293,104.58221050711083,39514.54041494491,377.83233136249504,36.44389321194086,1272.2648870542032,34.91023529388855,24507.360073225733,4.078001740207127,6009.649243548623,7.89910101890564
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,18,0.29445953998755625,0.8677060460728226,1.2713832064634368e-05,55.80625311999995,55.98148148148148,26.185185185185187,87.61824060590206,46163.07388386349,526.866022013616,54.3692659877242,2098.276407705917,38.593061163998016,25611.716302400942,6.385954930691882,4010.6321733194663,7.911422252655029
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,19,0.2863346119667148,0.8827458986956062,1.0683651114450712e-05,55.04189941699997,57.23076923076923,26.615384615384617,112.97803394562615,34803.97416326771,308.0596550300928,35.359531189805935,1516.2277356439329,42.88031217113697,29723.385767255044,5.372984026809769,5532.007096790761,7.8637754917144775
broad-lr-r1-a03_log10_100k-lr1em4-warmup_cosine-20260312a,A03_log10_100k,1e-4,warmup_cosine,20,0.2788760328030848,0.8691352820306113,1e-05,55.686182318999954,53.0,24.528301886792452,70.1323541118345,48990.90383133554,698.5492566414301,37.3559102664191,1799.5904639425216,48.17418317765513,30550.763484007013,5.775372364252095,5289.834413640151,8.250453472137451
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,1,1.6336764560623482,1.7683885404557893,0.00028,57.70681322499999,52.70909090909091,24.4,35.49214724786714,1924.4284016746353,54.221244723092425,42.60785393312732,3280.5083161238063,76.99304267406984,124.69842210878468,5048.73641155988,0.024698936910880896,2.0132992267608643
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,2,1.1238240016685737,1.356751404025338,0.00028,55.998866265000004,54.7962962962963,25.333333333333332,23.85931057111575,11948.947022457156,500.8085622106213,19.190352934968256,4209.912425561674,219.37649817218633,173.26387348621344,1288.6163409580831,0.1344572996469936,4.169446229934692
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,3,0.8201867125846527,1.0215095110011823,0.00028,56.680577591,55.833333333333336,26.796296296296298,31.31147011421867,27404.73960126198,875.230051520876,30.335122502501196,6021.776020554148,198.5083798510337,5730.078756494459,184.82941039156637,31.00198580061,6.731290578842163
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,4,0.6874366256889406,0.9697196777119781,0.00028,57.01155271900001,55.666666666666664,26.296296296296298,22.84709191063914,56746.69624641012,2483.760141919202,23.417431626502346,2377.861795646229,101.54238234030403,406.485472362585,153.98817211777262,2.6397187964001443,5.823314666748047
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,5,0.6237074665643356,0.9806071718533834,0.00028,58.99015225900001,52.67857142857143,24.410714285714285,44.21465341373509,35935.59384242573,812.7530370115373,25.319744010468593,8876.07022984612,350.55924049533274,4936.208196805436,113.40972744203455,43.525439202985545,7.093463182449341
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,6,0.564408513707119,0.9116833164836421,0.00028,58.330276588000004,55.89090909090909,26.29090909090909,23.95254230587615,50715.76430582525,2117.343689792103,24.00104705386193,754.8232821942838,31.44959803213367,10458.416258243358,77.96211487241781,134.14741602838993,6.95098876953125
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,7,0.5422897396998091,0.913482868310177,0.00028,59.433959879999975,49.642857142857146,22.696428571428573,52.251858234161745,33896.5253395727,648.714256011119,81.79340652933146,9755.337865164487,119.26802268183049,14468.714746575984,37.8527211133787,382.23711059605034,7.470910310745239
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,8,0.5073764435537569,0.9076822219472943,0.00028,56.139498312,57.509433962264154,27.943396226415093,87.06376736935665,42746.57631428859,490.98008971908865,56.4707640404106,13746.289977571312,243.42312719081394,6801.066011126119,93.15365418616216,73.00911671736016,6.940802812576294
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,9,0.48671522179802695,0.8800373077392578,0.00028,55.814129313999956,55.58490566037736,25.79245283018868,41.6067003164696,7770.488675175007,186.76051251531564,39.828786704791575,2022.2207916736106,50.7728444419405,5792.897211884127,43.95463275527972,131.7926427490922,6.0968077182769775
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,10,0.4501524367830256,0.8991932295488588,0.00028,55.812290538999946,57.79245283018868,27.71698113207547,51.9872499942776,7507.559307237935,144.4115491406896,115.9650821522452,2650.9692710805225,22.860064614969076,9781.867414438892,64.2205015058684,152.3168954628147,5.701427459716797
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,11,0.4359205822450119,0.8469334158933524,0.00028,55.44152076199998,54.64150943396226,25.58490566037736,60.039806426533936,23768.137933913014,395.8729940776249,29.72149299560197,1660.21760288038,55.859158997364304,4522.420599947807,41.121119716967904,109.97805096444662,6.385956287384033
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,12,0.4185591522235792,0.8595876357320583,0.00028,55.42509062700003,56.78846153846154,27.076923076923077,61.644230412802656,32101.37309282611,520.7522728057141,92.13347623379846,2018.0963300232086,21.90405065040719,8743.632092996266,79.04646658819564,110.61382589746258,6.1009650230407715
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,13,0.40436110326222013,0.8634288586450346,0.00028,55.364417937999974,53.45283018867924,24.867924528301888,13.86772449671342,11957.845316791349,862.2788345431363,7.8457374354802,1422.58217924413,181.3191163919011,3081.606352029689,28.940649535982597,106.48020695590313,7.221360206604004
broad-lr-r1-a03_log10_100k-lr2p8em4-constant-20260312a,A03_log10_100k,2.8e-4,constant,14,0.3909450053022458,0.8663131920903018,0.00028,59.95198105999998,51.875,24.75,51.292844236201,40513.31939833898,789.8434957472266,223.63756943748507,1975.899826502278,8.835276789460076,15016.096965665949,9.03447776313039,1662.0879877469492,7.064415216445923
