split,seed,scope,metric,legacy,masked,delta_masked_minus_legacy
val,43,flanks_agree,threshold_500nm_accuracy,0.7772277227722773,0.8118811881188119,0.034653465346534684
val,43,flanks_agree,threshold_500nm_balanced_accuracy,0.7801654560129136,0.8081113801452784,0.02794592413236474
val,43,flanks_agree,threshold_500nm_precision,0.8411214953271028,0.8448275862068966,0.0037060908797937886
val,43,flanks_agree,threshold_500nm_recall,0.7627118644067796,0.8305084745762712,0.06779661016949157
val,43,flanks_agree,threshold_500nm_f1,0.7999999999999999,0.8376068376068375,0.037606837606837584
val,43,flanks_agree,threshold_500nm_auroc,0.8840294592413237,0.8770682001614205,-0.006961259079903193
val,43,flanks_agree,threshold_500nm_auprc,0.8924158384285897,0.8805192976455695,-0.01189654078302027
val,43,within_gene_canonical,all_spearman,0.8656323969852348,0.8414231713116171,-0.024209225673617607
val,43,within_gene_canonical,all_pearson,0.8376474076774885,0.8191609090945237,-0.018486498582964805
val,43,within_gene_canonical,all_rmse,0.8669488181995313,0.9071017787034396,0.040152960503908264
val,43,within_gene_canonical,exact_spearman,0.6747825060342331,0.5850143710713925,-0.08976813496284053
val,43,within_gene_canonical,exact_pearson,0.7015255183598372,0.6652118908810768,-0.036313627478760435
val,43,within_gene_canonical,exact_rmse,1.0335716195730205,1.078830569974185,0.045258950401164455
val,43,within_gene_canonical,threshold_500nm_accuracy,0.8387096774193549,0.8387096774193549,0.0
val,43,within_gene_canonical,threshold_500nm_balanced_accuracy,0.8547619047619048,0.8547619047619048,0.0
val,43,within_gene_canonical,threshold_500nm_precision,0.6923076923076923,0.6923076923076923,0.0
val,43,within_gene_canonical,threshold_500nm_recall,0.9,0.9,0.0
val,43,within_gene_canonical,threshold_500nm_f1,0.7826086956521738,0.7826086956521738,0.0
val,43,within_gene_canonical,threshold_500nm_auroc,0.8666666666666667,0.8428571428571429,-0.023809523809523836
val,43,within_gene_canonical,threshold_500nm_auprc,0.7365179265179265,0.586994116994117,-0.1495238095238095
val,43,cross_gene_unresolved,all_spearman,0.8148811226910779,0.8183595857383468,0.0034784630472688427
val,43,cross_gene_unresolved,all_pearson,0.9024650523116926,0.8953012200704596,-0.007163832241232959
val,43,cross_gene_unresolved,all_rmse,0.6740176454676532,0.7253668308901831,0.051349185422529864
val,43,cross_gene_unresolved,exact_spearman,0.7889969244323937,0.8029769363824694,0.0139800119500757
val,43,cross_gene_unresolved,exact_pearson,0.8522585834809012,0.847419122114039,-0.004839461366862197
val,43,cross_gene_unresolved,exact_rmse,0.6978772713510819,0.7587538227902325,0.060876551439150606
val,43,cross_gene_unresolved,threshold_500nm_accuracy,0.8974358974358975,0.8974358974358975,0.0
val,43,cross_gene_unresolved,threshold_500nm_balanced_accuracy,0.8845108695652174,0.8845108695652174,0.0
val,43,cross_gene_unresolved,threshold_500nm_precision,0.9285714285714286,0.9285714285714286,0.0
val,43,cross_gene_unresolved,threshold_500nm_recall,0.8125,0.8125,0.0
val,43,cross_gene_unresolved,threshold_500nm_f1,0.8666666666666666,0.8666666666666666,0.0
val,43,cross_gene_unresolved,threshold_500nm_auroc,0.967391304347826,0.9755434782608695,0.008152173913043459
val,43,cross_gene_unresolved,threshold_500nm_auprc,0.9608630952380952,0.9686855005159958,0.007822405277900568
val,43,within_gene_unresolved,all_spearman,0.47809144373375745,0.9561828874675149,0.47809144373375745
val,43,within_gene_unresolved,all_pearson,0.986148688700605,0.9905413428161555,0.004392654115550454
val,43,within_gene_unresolved,all_rmse,0.6529770018461751,0.5749897712746769,-0.07798723057149826
val,43,within_gene_unresolved,exact_spearman,0.47809144373375745,0.9561828874675149,0.47809144373375745
val,43,within_gene_unresolved,exact_pearson,0.986148688700605,0.9905413428161555,0.004392654115550454
val,43,within_gene_unresolved,exact_rmse,0.6529770018461751,0.5749897712746769,-0.07798723057149826
val,43,within_gene_unresolved,threshold_500nm_accuracy,1.0,1.0,0.0
val,43,within_gene_unresolved,threshold_500nm_balanced_accuracy,0.5,0.5,0.0
val,43,within_gene_unresolved,threshold_500nm_precision,1.0,1.0,0.0
val,43,within_gene_unresolved,threshold_500nm_recall,1.0,1.0,0.0
val,43,within_gene_unresolved,threshold_500nm_f1,1.0,1.0,0.0
val,43,unresolved_union,all_spearman,0.8679118468880264,0.8709636696182549,0.003051822730228526
val,43,unresolved_union,all_pearson,0.9263010970211683,0.91421655765284,-0.012084539368328207
val,43,unresolved_union,all_rmse,0.6712503334873365,0.7071665520825434,0.035916218595206884
val,43,unresolved_union,exact_spearman,0.8517591689457811,0.8615751467963872,0.009815977850606172
val,43,unresolved_union,exact_pearson,0.882827209912258,0.8629740294229538,-0.01985318048930429
val,43,unresolved_union,exact_rmse,0.6891312949523837,0.7257331040355912,0.03660180908320754
val,43,unresolved_union,threshold_500nm_accuracy,0.9111111111111111,0.9111111111111111,0.0
val,43,unresolved_union,threshold_500nm_balanced_accuracy,0.9100790513833992,0.9100790513833992,0.0
val,43,unresolved_union,threshold_500nm_precision,0.95,0.95,0.0
val,43,unresolved_union,threshold_500nm_recall,0.8636363636363636,0.8636363636363636,0.0
