label,split,metric,summary_value,recomputed_value,abs_diff,within_tolerance
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,balanced_accuracy,0.705199271440506,0.7051992672831291,4.157376887192754e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,f1,0.6821760867668306,0.6821760916249106,4.8580799383302065e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,pearson,0.5276460647583008,0.5276460007734312,6.398486962488903e-08,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,precision,0.7122570872306824,0.7122571001494769,1.291879447862243e-08,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,recall,0.6545329689979553,0.654532967032967,1.9649882831984655e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,rmse_log10,1.2495800256729126,1.249580028999256,3.326343422926925e-09,True
c10_hlgauss_d2_logit_max50k_K128_s0.75,val,spearman,0.5334116220474243,0.533375130001947,3.649204547728768e-05,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,accuracy,0.7046597599983215,0.7046597385182702,2.1480051293210067e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,auprc,0.7553637027740479,0.7554299077670495,6.620499300169502e-05,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,auroc,0.7674838304519653,0.7674842757111913,4.452592259340804e-07,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,balanced_accuracy,0.7025682926177979,0.7025682855127846,7.105013244412817e-09,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,f1,0.6701609863662171,0.67016098839386,2.0276428314147665e-09,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,pearson,0.532744288444519,0.5327443422896531,5.384513401818225e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,precision,0.7366254925727844,0.7366255144032922,2.183050773485462e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,recall,0.6146978139877319,0.6146978021978022,1.1789929699190793e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,rmse_log10,1.259849190711975,1.2598491382461006,5.2465874533780266e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,test,spearman,0.5338959097862244,0.5338975880129627,1.6782267383552707e-06,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,accuracy,0.7171117663383484,0.7171117705242335,4.1858850829967764e-09,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,auprc,0.7590411305427551,0.7591533752558055,0.00011224471305038008,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,auroc,0.7816670536994934,0.7816680980718711,1.0443723776898395e-06,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,balanced_accuracy,0.7143421173095703,0.7143421139735344,3.3360358919765076e-09,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,f1,0.6864035280877402,0.6864035087719298,1.9315810395603705e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,pearson,0.564856231212616,0.5648562368787763,5.666160318718028e-09,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,precision,0.733593761920929,0.73359375,1.1920928910669204e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,recall,0.6449176073074341,0.6449175824175825,2.4889851624187997e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,rmse_log10,1.2294459342956543,1.229445959743925,2.5448270601913237e-08,True
c11_hlgauss_d2_logit_max200k_K64_s0.75,val,spearman,0.5708766579627991,0.5708415392722549,3.5118690544178044e-05,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,accuracy,0.7026483416557312,0.7026483405967148,1.0590164301049754e-09,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,auprc,0.7580337524414062,0.7580760595317888,4.230709038255398e-05,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,auroc,0.7709308862686157,0.7709309354692458,4.920063012558984e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,balanced_accuracy,0.7008271813392639,0.7008271893463446,8.007080665173305e-09,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,f1,0.6720887282249186,0.6720887245841035,3.640815093852723e-09,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,pearson,0.5358551740646362,0.5358552047386993,3.067406306733744e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,precision,0.7277822494506836,0.7277822257806245,2.367005913495035e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,recall,0.6243131756782532,0.6243131868131868,1.1134933641798739e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,rmse_log10,1.2523597478866577,1.2523596951686493,5.271800840311869e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,test,spearman,0.5381196141242981,0.5381221423754079,2.5282511098012606e-06,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,val,accuracy,0.7138146758079529,0.7138147049126278,2.9104674892366234e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,val,auprc,0.7482424378395081,0.7479968494447973,0.00024558839471078286,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,val,auroc,0.7754939198493958,0.7754939654511626,4.560176680712402e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,val,balanced_accuracy,0.7113296091556549,0.7113296302619385,2.1106283609739762e-08,True
c12_hlgauss_d2_logit_max200k_K128_s0.75,val,f1,0.6852791827673965,0.6852791878172588,5.04986230609461e-09,True
