step,split,metric,value
1,train,out_recognition_mixed_logit_var,0.014816885719359931
1,train,out_recognition_mixed_prob_mean,0.6205979843260878
1,train,out_recognition_mixed_prob_var,0.0007950291407523456
1,train,out_recognition_repertoire_logit_mean,0.4993400184469203
1,train,out_recognition_repertoire_logit_prob_mean,0.6205979843260878
1,train,out_recognition_repertoire_logit_prob_var,0.0007950291407523456
1,train,out_recognition_repertoire_logit_var,0.014816885719359931
1,train,out_recognition_repertoire_prob_mean,0.6205979843260878
1,train,out_recognition_repertoire_prob_var,0.0007950291407523456
1,train,out_species_of_origin_logits_mean,0.27507378510988745
1,train,out_species_of_origin_logits_var,4.62970874900535
1,train,out_species_probs_mean,0.1666666716337204
1,train,out_species_probs_var,0.138888880610466
1,train,out_tcell_context_logits_apc_type_mean,2.3752433602082528
1,train,out_tcell_context_logits_apc_type_var,0.11221576068881836
1,train,out_tcell_context_logits_assay_method_mean,2.4560099138041673
1,train,out_tcell_context_logits_assay_method_var,0.11824511870804985
1,train,out_tcell_context_logits_assay_readout_mean,2.411574749623315
1,train,out_tcell_context_logits_assay_readout_var,0.11862671558382147
1,train,out_tcell_context_logits_culture_context_mean,2.418949044356912
1,train,out_tcell_context_logits_culture_context_var,0.11748880452586938
1,train,out_tcell_context_logits_peptide_format_mean,2.4045856241452492
1,train,out_tcell_context_logits_peptide_format_var,0.1173326550919752
1,train,out_tcell_context_logits_stim_context_mean,2.402108781923682
1,train,out_tcell_context_logits_stim_context_var,0.11353658487767739
1,train,out_tcell_logit_mean,2.4208794786768446
1,train,out_tcell_logit_prob_mean,0.8947957011602693
1,train,out_tcell_logit_prob_var,0.0014105239452889644
1,train,out_tcell_logit_var,0.1160101878409416
1,train,out_tcell_panel_logits_apc_type_mean,2.3752433602082528
1,train,out_tcell_panel_logits_apc_type_var,0.11221576068881836
1,train,out_tcell_panel_logits_assay_method_mean,2.4560099138041673
1,train,out_tcell_panel_logits_assay_method_var,0.11824511870804985
1,train,out_tcell_panel_logits_assay_readout_mean,2.411574749623315
1,train,out_tcell_panel_logits_assay_readout_var,0.11862671558382147
1,train,out_tcell_panel_logits_culture_context_mean,2.418949044356912
1,train,out_tcell_panel_logits_culture_context_var,0.11748880452586938
1,train,out_tcell_panel_logits_peptide_format_mean,2.4045856241452492
1,train,out_tcell_panel_logits_peptide_format_var,0.1173326550919752
1,train,out_tcell_panel_logits_stim_context_mean,2.402108781923682
1,train,out_tcell_panel_logits_stim_context_var,0.11353658487767739
1,train,out_tcell_prob_mean,0.8947957011602693
1,train,out_tcell_prob_var,0.0014105239452889644
