run_id,label,head_type,warm_start,assay_mode,max_nM,n_bins,epoch,epoch_time_s,train_loss,val_loss,val_spearman,val_pearson,val_rmse_log10,val_accuracy,val_auroc,val_auprc
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,2,3.953,9.761662911999133,8.162169330260333,0.36607933044433594,0.3692736029624939,1.4019548892974854,0.6172106862068176,0.6709437370300293,0.6347301006317139
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,3,4.315,7.630399478498355,6.914702822180355,0.5222591757774353,0.5185743570327759,1.3150277137756348,0.6778767108917236,0.7571033239364624,0.7200647592544556
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,4,4.205,6.69750347063523,6.247497278101304,0.56828373670578,0.5635237097740173,1.2322497367858887,0.71282559633255,0.7814780473709106,0.7478038668632507
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,5,4.322,6.306201010711433,5.950390100479126,0.5917254090309143,0.5872096419334412,1.216624140739441,0.7157929539680481,0.7930096983909607,0.7631732225418091
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,6,6.541,6.001275417416594,5.806711912155151,0.6120665073394775,0.6056352853775024,1.2159878015518188,0.7190899848937988,0.8035740256309509,0.7733978033065796
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,7,7.77,5.8203175271204275,5.6682469143587,0.6226814985275269,0.6161291599273682,1.1564841270446777,0.7372238636016846,0.8078957200050354,0.7799745798110962
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,8,8.489,5.700060356494992,5.488412625649396,0.6383688449859619,0.6300743222236633,1.1509099006652832,0.7378832697868347,0.8163203597068787,0.7874815464019775
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,9,8.85,5.627007488132447,5.439384074772105,0.6412093639373779,0.633033275604248,1.1478351354599,0.7401912212371826,0.8169383406639099,0.7874014377593994
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,10,4.9,5.527915078540181,5.422176936093499,0.6464097499847412,0.6372992992401123,1.157857060432434,0.736234724521637,0.8192435503005981,0.7902841567993164
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,11,5.065,5.465156884156456,5.426262771382051,0.6513486504554749,0.6419577598571777,1.1292967796325684,0.7451368570327759,0.8227194547653198,0.7926471829414368
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,12,5.221,5.4312456116195795,5.336494705256293,0.653718113899231,0.6440872550010681,1.1470597982406616,0.7408506274223328,0.823634922504425,0.7936345338821411
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,13,4.531,5.387010823848636,5.297451986986048,0.6572301387786865,0.6472262144088745,1.1400097608566284,0.7431585788726807,0.8259789347648621,0.797146201133728
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,14,4.81,5.343546933906023,5.307406593771542,0.6566131114959717,0.6475650668144226,1.1453365087509155,0.7421694397926331,0.8252145051956177,0.796650230884552
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,15,4.637,5.322226851485496,5.334019815220552,0.6583607196807861,0.6491423845291138,1.1581333875656128,0.744477391242981,0.8262684345245361,0.7970179915428162
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,16,4.515,5.280926164730575,5.3025353095110725,0.6608127951622009,0.65129554271698,1.1484313011169434,0.7438179850578308,0.8275358080863953,0.7985706329345703
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,17,4.518,5.285685413567594,5.285580494824578,0.6608169674873352,0.65168696641922,1.1401822566986084,0.7441477179527283,0.8275488615036011,0.7985535860061646
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,18,4.658,5.271117798117704,5.2666526331621055,0.661801815032959,0.6521791219711304,1.1275322437286377,0.7471150755882263,0.8282661437988281,0.7989469766616821
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,19,4.214,5.256333609884099,5.270918250083923,0.6608978509902954,0.651585578918457,1.1284713745117188,0.7467853426933289,0.8276829719543457,0.7986380457878113
dist-ba-regwarm-20ep-c03,c03_log_mse_additive_max200k_cold,log_mse,False,additive,200000,128,20,4.291,5.253857671752456,5.264137211967917,0.661807656288147,0.6524253487586975,1.1295121908187866,0.7464556694030762,0.828250527381897,0.7993994355201721
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,1,4.748,43.9809418833533,12.92143409392413,-0.0018730912124738097,0.010166413150727749,1.4805525541305542,0.48005273938179016,0.4983363151550293,0.4616539180278778
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,2,3.653,10.224005728729011,9.795111852533678,0.06005111709237099,0.0752749964594841,1.5020116567611694,0.5199472308158875,0.5282834768295288,0.509808361530304
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,3,3.628,9.148501869319945,9.395448831950917,0.3587753474712372,0.3575233817100525,1.591408610343933,0.5446752309799194,0.6658356189727783,0.6251623630523682
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,4,3.619,7.94200333883596,7.472514951930327,0.449505478143692,0.44998541474342346,1.3908883333206177,0.6208374500274658,0.7118563652038574,0.6720247268676758
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,5,3.658,7.405678712120352,6.94085937387803,0.489931583404541,0.4884170889854431,1.3317338228225708,0.6669963598251343,0.7338827252388,0.6975987553596497
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,6,3.916,7.01025689295096,6.892349355361041,0.5208562016487122,0.5177459716796875,1.3450111150741577,0.6640290021896362,0.751255214214325,0.7201794385910034
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,7,3.626,6.744910835295684,6.314729480182423,0.5507460236549377,0.5478060245513916,1.232901930809021,0.7032641172409058,0.7666242122650146,0.7401472330093384
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,8,3.612,6.546454470286998,6.202987390405991,0.5644872784614563,0.5599328279495239,1.25113844871521,0.6983184814453125,0.7740131616592407,0.7497426271438599
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,9,3.606,6.432023979896723,6.310597559984992,0.5765940546989441,0.5718206763267517,1.2791136503219604,0.6880975961685181,0.7798752784729004,0.7552670836448669
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,10,3.604,6.320265248764393,6.070711479467504,0.5751307606697083,0.5705448389053345,1.238594889640808,0.7022749781608582,0.7795621752738953,0.7551712393760681
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,11,3.605,6.262164489243382,5.9692624877480895,0.5906324982643127,0.5861084461212158,1.2117310762405396,0.7075502872467041,0.7866023182868958,0.7613514065742493
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,12,3.898,6.201517094013303,5.972123608869665,0.5845335721969604,0.579313337802887,1.2211161851882935,0.7055720686912537,0.7848271131515503,0.7603974342346191
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,13,3.623,6.202635879664458,5.971518158912659,0.5942872166633606,0.588558554649353,1.225753903388977,0.7049126029014587,0.7889989018440247,0.7639909982681274
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,14,3.61,6.165400664011638,5.947473371730132,0.5971254706382751,0.5919142365455627,1.2225805521011353,0.7059017419815063,0.7908116579055786,0.7666552066802979
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,15,3.614,6.106807745704355,5.897364756640266,0.6009194254875183,0.5955392122268677,1.2102593183517456,0.7105176448822021,0.7923752069473267,0.7673570513725281
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,16,3.614,6.083823065425074,5.86343965810888,0.6027188301086426,0.5973413586616516,1.1927827596664429,0.7161226272583008,0.7933293581008911,0.7678819894790649
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,17,3.861,6.10154971780703,5.991742638980641,0.6006758213043213,0.5952516198158264,1.2349170446395874,0.704582929611206,0.792554497718811,0.7669895887374878
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,18,3.667,6.097961765851161,5.877214501885807,0.6002153158187866,0.5948593616485596,1.2087547779083252,0.7072205543518066,0.7923920750617981,0.7679099440574646
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,19,3.635,6.066857615182566,5.862177932963652,0.5999881625175476,0.5948901176452637,1.1999387741088867,0.7141444087028503,0.792467474937439,0.7677582502365112
dist-ba-regwarm-20ep-c04,c04_log_mse_additive_max200k_warm,log_mse,True,additive,200000,128,20,3.62,6.078919122385424,5.852580435135785,0.602169930934906,0.5970368981361389,1.1930012702941895,0.7200791239738464,0.7933502197265625,0.7685663104057312
